ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
11078329,JA419809,9/1/17 11:00,005XX N PULASKI RD,880,THEFT,PURSE-SNATCHING,CTA TRAIN,FALSE,FALSE,1111,11,28,23,6,1149631,1903207,2017,9/8/17 15:48,41.8903176,-87.72593928,"(41.890317598, -87.725939277)"
11078461,JA420217,9/1/17 8:30,051XX S PULASKI RD,820,THEFT,$500 AND UNDER,CTA GARAGE / OTHER PROPERTY,FALSE,FALSE,815,8,23,62,6,1150563,1870470,2017,9/8/17 15:48,41.80046498,-87.7233704,"(41.800464977, -87.723370404)"
11062936,JA400352,8/21/17 14:14,005XX N STATE ST,430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,CTA STATION,FALSE,FALSE,1834,18,42,8,04B,1176278,1903807,2017,9/10/17 15:46,41.89140473,-87.62806151,"(41.891404732, -87.628061509)"
11075861,JA416907,9/3/17 6:00,002XX W GARFIELD BLVD,880,THEFT,PURSE-SNATCHING,CTA STATION,FALSE,FALSE,935,9,3,37,6,1175702,1868501,2017,9/10/17 15:47,41.79453533,-87.63123682,"(41.794535326, -87.631236824)"
11075874,JA416953,9/3/17 6:40,077XX N HASKINS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,CTA TRAIN,FALSE,FALSE,2422,24,49,1,14,1163173,1951318,2017,9/10/17 15:47,42.02206269,-87.67484904,"(42.022062685, -87.67484904)"
11075875,JA416959,9/3/17 4:00,100XX W OHARE ST,870,THEFT,POCKET-PICKING,CTA TRAIN,FALSE,FALSE,1651,16,41,76,6,1100658,1934241,2017,9/10/17 15:47,41.97629041,-87.90522722,"(41.976290414, -87.905227221)"
11075952,JA416870,9/3/17 5:18,003XX S WESTERN AVE,820,THEFT,$500 AND UNDER,CTA TRAIN,FALSE,FALSE,1125,11,2,28,6,1160451,1898445,2017,9/10/17 15:47,41.8770332,-87.68633493,"(41.8770332, -87.686334931)"
11076068,JA417080,9/3/17 10:06,063XX S ASHLAND AVE,1220,DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,CTA BUS STOP,TRUE,FALSE,725,7,16,67,11,1166756,1862732,2017,9/10/17 15:47,41.77890029,-87.6642062,"(41.778900291, -87.664206195)"
11076302,JA417267,9/3/17 13:30,033XX W BELMONT AVE,460,BATTERY,SIMPLE,CTA TRAIN,FALSE,FALSE,1412,14,35,21,08B,1153353,1921084,2017,9/10/17 15:47,41.93930054,-87.71179449,"(41.939300539, -87.711794487)"
11076351,JA417640,9/3/17 19:13,086XX S DR MARTIN LUTHER KING JR DR,486,BATTERY,DOMESTIC BATTERY SIMPLE,CTA BUS,TRUE,TRUE,632,6,6,44,08B,1180427,1847695,2017,9/10/17 15:47,41.7373343,-87.61454808,"(41.737334297, -87.614548076)"
11076490,JA417645,9/3/17 19:20,078XX S WESTERN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,CTA BUS STOP,FALSE,FALSE,835,8,18,70,14,1161742,1852509,2017,9/10/17 15:47,41.7509525,-87.68287143,"(41.750952501, -87.682871429)"
11079387,JA420913,8/30/17 16:40,015XX N DAMEN AVE,870,THEFT,POCKET-PICKING,CTA TRAIN,FALSE,FALSE,1424,14,1,24,6,1162780,1910414,2017,9/11/17 15:50,41.90982859,-87.67744759,"(41.90982859, -87.677447594)"
11079512,JA421589,9/2/17 11:00,051XX N CLARK ST,820,THEFT,$500 AND UNDER,CTA BUS STOP,FALSE,FALSE,2033,20,48,3,6,1165066,1934435,2017,9/11/17 15:50,41.97569516,-87.66836525,"(41.97569516, -87.66836525)"
11081673,JA423997,9/3/17 22:30,005XX S STATE ST,870,THEFT,POCKET-PICKING,CTA PLATFORM,FALSE,FALSE,123,1,2,32,6,1176447,1897915,2017,9/11/17 15:50,41.87523294,-87.6276188,"(41.875232942, -87.6276188)"
11076740,JA418089,9/4/17 7:25,049XX S KEDZIE AVE,870,THEFT,POCKET-PICKING,CTA PLATFORM,FALSE,FALSE,821,8,14,63,6,1155873,1871845,2017,9/11/17 15:52,41.80413311,-87.70385985,"(41.804133114, -87.703859846)"
11076939,JA418357,9/4/17 4:00,046XX W 59TH ST,820,THEFT,$500 AND UNDER,CTA GARAGE / OTHER PROPERTY,FALSE,FALSE,813,8,13,65,6,1146477,1865015,2017,9/11/17 15:52,41.78557418,-87.73849369,"(41.785574176, -87.738493688)"
11076984,JA418277,9/4/17 5:00,089XX S ASHLAND AVE,031A,ROBBERY,ARMED: HANDGUN,CTA BUS STOP,FALSE,FALSE,2221,22,21,73,3,1167235,1845492,2017,9/11/17 15:52,41.73158112,-87.66294264,"(41.731581122, -87.66294264)"
11077051,JA418473,9/4/17 5:30,063XX S RACINE AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,CTA GARAGE / OTHER PROPERTY,FALSE,FALSE,724,7,16,67,14,1169407,1862778,2017,9/11/17 15:52,41.7789695,-87.65448608,"(41.778969503, -87.654486077)"
11077075,JA418484,9/4/17 14:17,003XX S CANAL ST,484,BATTERY,PRO EMP HANDS NO/MIN INJURY,CTA GARAGE / OTHER PROPERTY,TRUE,FALSE,121,1,2,28,08B,1173189,1898792,2017,9/21/17 15:50,41.87771237,-87.63955474,"(41.877712373, -87.639554738)"
11077095,JA418513,9/4/17 14:30,002XX W GARFIELD BLVD,545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,CTA STATION,FALSE,FALSE,935,9,3,37,08A,1175647,1868500,2017,9/11/17 15:52,41.79453381,-87.63143854,"(41.794533814, -87.631438536)"
11077125,JA418563,9/4/17 15:00,0000X W CTA 95TH ST LN,560,ASSAULT,SIMPLE,CTA TRAIN,TRUE,FALSE,634,6,21,49,08A,1177779,1842365,2017,9/11/17 15:52,41.72276838,-87.62441036,"(41.722768379, -87.624410361)"
11077159,JA418505,9/4/17 9:30,075XX S COTTAGE GROVE AVE,820,THEFT,$500 AND UNDER,CTA TRAIN,FALSE,FALSE,624,6,6,69,6,1182866,1855292,2017,9/11/17 15:52,41.75812504,-87.60537689,"(41.758125035, -87.605376887)"
11077199,JA418702,9/4/17 16:00,004XX S CLINTON ST,870,THEFT,POCKET-PICKING,CTA STATION,FALSE,FALSE,121,1,2,28,6,1172799,1898209,2017,9/11/17 15:52,41.87612122,-87.64100397,"(41.876121224, -87.641003973)"
11077227,JA418521,9/4/17 14:30,044XX W MADISON ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,CTA BUS,FALSE,TRUE,1113,11,28,26,08B,1146892,1899648,2017,9/11/17 15:52,41.88060406,-87.73608922,"(41.88060406, -87.736089224)"
11077359,JA418873,9/4/17 20:50,007XX E 47TH ST,560,ASSAULT,SIMPLE,CTA BUS,FALSE,FALSE,221,2,4,38,08A,1181804,1874006,2017,9/11/17 15:52,41.80950257,-87.60869096,"(41.809502571, -87.608690964)"
11077474,JA418770,9/4/17 18:53,0000X E CHICAGO AVE,460,BATTERY,SIMPLE,CTA BUS,FALSE,FALSE,1833,18,42,8,08B,1176365,1905732,2017,9/11/17 15:52,41.89668507,-87.62768386,"(41.896685066, -87.627683859)"
11077534,JA419043,9/4/17 22:51,056XX S KILPATRICK AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,CTA TRAIN,FALSE,FALSE,813,8,23,56,14,1146073,1866900,2017,9/11/17 15:52,41.79075458,-87.73992726,"(41.790754583, -87.739927261)"
11077552,JA419112,9/4/17 23:00,002XX W 79TH ST,820,THEFT,$500 AND UNDER,CTA GARAGE / OTHER PROPERTY,FALSE,TRUE,623,6,17,69,6,1176171,1852587,2017,9/11/17 15:52,41.75085504,-87.62999427,"(41.750855036, -87.629994265)"
11077056,JA418482,9/4/17 14:35,065XX S COTTAGE GROVE AVE,460,BATTERY,SIMPLE,CTA BUS,FALSE,FALSE,321,3,20,42,08B,1182684,1861922,2017,9/14/17 15:47,41.77632263,-87.60583838,"(41.776322631, -87.605838376)"
11078133,JA419684,9/5/17 13:50,038XX W LAWRENCE AVE,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,CTA BUS STOP,FALSE,FALSE,1723,17,39,14,17,1150106,1931625,2017,9/12/17 15:54,41.96828981,-87.72345249,"(41.968289813, -87.723452492)"
11078220,JA419898,9/5/17 14:00,077XX N HASKINS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,CTA TRAIN,FALSE,FALSE,2422,24,49,1,14,1163173,1951318,2017,9/12/17 15:54,42.02206269,-87.67484904,"(42.022062685, -87.67484904)"
11078313,JA420011,9/5/17 14:30,076XX S CICERO AVE,313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,CTA BUS STOP,FALSE,FALSE,833,8,13,65,3,1145727,1853720,2017,9/12/17 15:54,41.75459296,-87.74152854,"(41.754592961, -87.741528537)"
11078442,JA420073,9/5/17 16:30,038XX W NORTH AVE,870,THEFT,POCKET-PICKING,CTA BUS,FALSE,FALSE,2535,25,30,23,6,1150313,1910356,2017,9/12/17 15:54,41.9099219,-87.72324793,"(41.909921897, -87.723247929)"
11078469,JA420162,9/5/17 18:30,002XX W GARFIELD BLVD,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CTA STATION,TRUE,FALSE,935,9,3,37,26,1175647,1868500,2017,9/12/17 15:54,41.79453381,-87.63143854,"(41.794533814, -87.631438536)"
11078541,JA420054,9/5/17 17:00,041XX W ARMITAGE AVE,460,BATTERY,SIMPLE,CTA BUS,FALSE,FALSE,2525,25,30,20,08B,1148646,1912971,2017,9/12/17 15:54,41.91713008,-87.7293042,"(41.917130084, -87.7293042)"
11078606,JA420256,9/5/17 20:20,009XX W LAKE ST,460,BATTERY,SIMPLE,CTA PLATFORM,TRUE,FALSE,1214,12,27,28,08B,1169909,1901639,2017,9/12/17 15:54,41.88559687,-87.65151492,"(41.885596865, -87.651514924)"
11078623,JA420353,9/5/17 21:47,0000X W 79TH ST,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,CTA STATION,TRUE,FALSE,623,6,6,44,18,1177483,1852629,2017,9/12/17 15:54,41.75094076,-87.62518522,"(41.750940757, -87.625185222)"
11079664,JA421390,9/5/17 7:30,016XX W ARMITAGE AVE,820,THEFT,$500 AND UNDER,CTA STATION,FALSE,FALSE,1433,14,32,22,6,1165055,1913380,2017,9/12/17 15:54,41.91791945,-87.66900581,"(41.917919446, -87.669005814)"
11080547,JA422794,9/5/17 16:40,001XX N STATE ST,810,THEFT,OVER $500,CTA PLATFORM,FALSE,FALSE,111,1,42,32,6,1176331,1901616,2017,9/12/17 15:54,41.88539132,-87.62793301,"(41.885391315, -87.627933013)"
11078795,JA420523,9/6/17 6:50,061XX S PULASKI RD,340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,CTA BUS STOP,FALSE,FALSE,823,8,13,65,3,1150751,1863767,2017,9/13/17 15:52,41.78206726,-87.7228555,"(41.782067261, -87.722855496)"
11078813,JA420605,9/6/17 7:20,077XX N HASKINS AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,CTA GARAGE / OTHER PROPERTY,FALSE,FALSE,2422,24,49,1,14,1163173,1951318,2017,9/13/17 15:52,42.02206269,-87.67484904,"(42.022062685, -87.67484904)"
11078853,JA420620,9/6/17 1:00,033XX W LAWRENCE AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,CTA TRAIN,FALSE,FALSE,1713,17,33,14,14,1153007,1931688,2017,9/13/17 15:52,41.96840553,-87.71278394,"(41.968405527, -87.712783941)"
11078857,JA420609,9/6/17 8:30,016XX W 63RD ST,820,THEFT,$500 AND UNDER,CTA BUS,FALSE,FALSE,714,7,16,67,6,1166666,1862932,2017,9/13/17 15:52,41.77945104,-87.66453044,"(41.779451037, -87.664530441)"
11078909,JA420670,9/6/17 8:16,0000X W 79TH ST,460,BATTERY,SIMPLE,CTA PLATFORM,FALSE,FALSE,623,6,6,44,08B,1177483,1852629,2017,9/13/17 15:52,41.75094076,-87.62518522,"(41.750940757, -87.625185222)"
11078983,JA420668,9/6/17 9:05,0000X N CALIFORNIA AVE,483,BATTERY,AGG PRO.EMP: OTHER DANG WEAPON,CTA BUS,FALSE,FALSE,1222,12,2,27,04B,1157727,1899982,2017,9/13/17 15:52,41.88130679,-87.69629479,"(41.881306788, -87.696294789)"
11079295,JA421355,9/6/17 17:55,005XX S PULASKI RD,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA STATION,TRUE,FALSE,1132,11,24,26,11,1149812,1897228,2017,9/13/17 15:52,41.87390705,-87.72543009,"(41.873907046, -87.725430093)"
11079330,JA421258,9/6/17 16:10,005XX N STATE ST,870,THEFT,POCKET-PICKING,CTA TRAIN,FALSE,FALSE,1834,18,42,8,6,1176278,1903807,2017,9/13/17 15:52,41.89140473,-87.62806151,"(41.891404732, -87.628061509)"
11079360,JA421388,9/6/17 18:18,065XX S PULASKI RD,1320,CRIMINAL DAMAGE,TO VEHICLE,CTA BUS,FALSE,FALSE,833,8,13,65,14,1150823,1861114,2017,9/13/17 15:52,41.77478561,-87.7226606,"(41.774785606, -87.722660595)"
11079379,JA421440,9/6/17 16:10,005XX N STATE ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,CTA STATION,FALSE,FALSE,1834,18,42,8,11,1176278,1903807,2017,9/13/17 15:52,41.89140473,-87.62806151,"(41.891404732, -87.628061509)"
11079440,JA421360,9/6/17 18:04,007XX E 63RD ST,484,BATTERY,PRO EMP HANDS NO/MIN INJURY,CTA BUS,FALSE,FALSE,313,3,20,42,08B,1182058,1863393,2017,9/13/17 15:52,41.7803737,-87.60808775,"(41.780373703, -87.608087748)"
11079634,JA421656,9/6/17 23:00,002XX N LA SALLE ST,460,BATTERY,SIMPLE,CTA STATION,FALSE,FALSE,122,1,42,32,08B,1175091,1902027,2017,9/13/17 15:52,41.886547,-87.63247415,"(41.886547002, -87.632474146)"
11080178,JA421319,9/6/17 17:15,001XX W LAKE ST,870,THEFT,POCKET-PICKING,CTA TRAIN,FALSE,FALSE,122,1,42,32,6,1175301,1901735,2017,9/13/17 15:52,41.88574103,-87.63171175,"(41.885741029, -87.631711749)"
11081432,JA423457,9/6/17 15:00,063XX S ASHLAND AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,CTA PLATFORM,FALSE,FALSE,725,7,16,67,08B,1166756,1862726,2017,9/13/17 15:52,41.77888383,-87.66420637,"(41.778883826, -87.664206366)"
11074451,JA414809,9/1/17 14:22,012XX N LA SALLE DR,454,BATTERY,AGG PO HANDS NO/MIN INJURY,CTA PLATFORM,TRUE,FALSE,1821,18,42,8,08B,1174908,1908631,2017,9/14/17 15:47,41.90467283,-87.63294819,"(41.904672828, -87.63294819)"
11080387,JA422471,9/1/17 13:00,046XX W 59TH ST,320,ROBBERY,STRONGARM - NO WEAPON,CTA STATION,FALSE,FALSE,813,8,23,62,3,1146457,1864995,2017,9/14/17 15:47,41.78551967,-87.73856753,"(41.785519673, -87.738567526)"
