ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
11061316,JA399325,8/20/17 2:00,090XX S BLACKSTONE AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,413,4,8,48,6,1187695,1845294,2017,8/27/17 15:48,41.73057605,-87.5879967,"(41.730576047, -87.587996703)"
11061317,JA399234,8/20/17 15:30,070XX S ASHLAND AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,735,7,17,67,6,1166897,1858031,2017,8/27/17 15:48,41.76599713,-87.66382344,"(41.765997125, -87.66382344)"
11061325,JA399360,8/20/17 16:30,013XX W WAVELAND AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1923,19,44,6,7,1166510,1924682,2017,8/27/17 15:48,41.94890167,-87.66333559,"(41.948901673, -87.66333559)"
11061336,JA399134,8/20/17 13:50,012XX E 54TH ST,340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,SIDEWALK,FALSE,FALSE,234,2,4,41,3,1185271,1869842,2017,8/27/17 15:48,41.79799532,-87.59610576,"(41.797995321, -87.596105763)"
11061344,JA399353,8/20/17 14:45,102XX S EBERHART AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,511,5,9,49,6,1181384,1837228,2017,8/27/17 15:48,41.70858958,-87.61136354,"(41.708589578, -87.611363539)"
11061347,JA399205,8/20/17 15:20,047XX W MADISON ST,460,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1113,11,28,25,08B,1144781,1899601,2017,8/27/17 15:48,41.88051514,-87.7438419,"(41.880515138, -87.743841898)"
11061351,JA399290,8/20/17 16:58,106XX S GREEN BAY AVE,041A,BATTERY,AGGRAVATED: HANDGUN,ALLEY,FALSE,FALSE,432,4,10,52,04B,1200524,1835059,2017,8/27/17 15:48,41.70217592,-87.54134576,"(41.702175917, -87.541345755)"
11061352,JA399440,8/20/17 18:30,039XX W MADISON ST,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,1122,11,28,26,08B,1150223,1899725,2017,8/27/17 15:48,41.8807511,-87.72385598,"(41.880751096, -87.723855981)"
11061353,JA399241,8/20/17 16:24,008XX N PULASKI RD,460,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1112,11,27,23,08B,1149574,1905214,2017,8/27/17 15:48,41.89582612,-87.72609645,"(41.895826124, -87.726096446)"
11061356,JA399384,8/20/17 17:51,077XX S COLFAX AVE,430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,TRUE,FALSE,421,4,7,43,04B,1194863,1854213,2017,8/27/17 15:48,41.75487719,-87.56144536,"(41.754877189, -87.561445358)"
11061358,JA399419,8/20/17 18:19,011XX E 87TH ST,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,412,4,8,44,08B,1185218,1847526,2017,8/27/17 15:48,41.7367594,-87.59700071,"(41.736759399, -87.597000707)"
11061361,JA399400,8/20/17 13:00,006XX E GRAND AVE,560,ASSAULT,SIMPLE,PARK PROPERTY,FALSE,TRUE,1834,18,42,8,08A,1180796,1904058,2017,8/27/17 15:48,41.89199038,-87.6114615,"(41.891990384, -87.611461502)"
11061366,JA399046,8/20/17 4:00,070XX S CHAPPEL AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,331,3,5,43,6,1191093,1858802,2017,8/27/17 15:48,41.76756177,-87.57511285,"(41.767561769, -87.575112845)"
11061377,JA399464,8/20/17 18:30,020XX W SCHILLER ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1424,14,1,24,6,1162642,1909430,2017,8/27/17 15:48,41.90713132,-87.67798217,"(41.907131317, -87.677982167)"
11061379,JA399443,8/20/17 14:00,054XX S LOOMIS BLVD,910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARK PROPERTY,FALSE,FALSE,934,9,16,61,7,1167929,1868446,2017,8/27/17 15:48,41.79455507,-87.65974176,"(41.794555069, -87.659741762)"
11061385,JA399469,8/20/17 19:00,021XX N MAJOR AVE,460,BATTERY,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,2515,25,29,19,08B,1138052,1913410,2017,8/27/17 15:48,41.9185329,-87.7682165,"(41.918532903, -87.7682165)"
11061387,JA399318,8/20/17 15:30,012XX S KEDZIE AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,1022,10,24,29,7,1155219,1894346,2017,8/27/17 15:48,41.86589174,-87.70565541,"(41.865891735, -87.705655413)"
11061393,JA399319,8/20/17 17:14,051XX W NORTH AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,TRUE,FALSE,2533,25,37,25,04A,1141609,1910145,2017,8/27/17 15:48,41.90950832,-87.75522846,"(41.909508323, -87.755228459)"
11061395,JA399466,8/20/17 19:00,026XX W MONROE ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1125,11,2,27,7,1158708,1899586,2017,8/27/17 15:48,41.88020009,-87.69270345,"(41.880200089, -87.692703453)"
11061413,JA399303,8/20/17 9:15,008XX W CUYLER AVE,810,THEFT,OVER $500,ALLEY,FALSE,FALSE,1915,19,46,3,6,1170062,1927293,2017,8/27/17 15:48,41.95598942,-87.65020263,"(41.955989415, -87.65020263)"
11061419,JA399477,8/20/17 19:44,020XX E 79TH ST,820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,414,4,8,46,6,1191073,1852990,2017,8/27/17 15:48,41.75161364,-87.57537386,"(41.751613643, -87.575373855)"
11061428,JA399523,8/20/17 18:00,021XX W GIDDINGS ST,810,THEFT,OVER $500,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,1911,19,47,4,6,1161580,1931534,2017,8/27/17 15:48,41.96780823,-87.68126574,"(41.967808227, -87.681265736)"
11061431,JA399525,8/20/17 20:00,036XX W HURON ST,460,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,1112,11,27,23,08B,1151777,1904421,2017,8/27/17 15:48,41.89360698,-87.71802614,"(41.893606982, -87.718026137)"
11061432,JA399369,8/20/17 17:15,011XX S STATE ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,123,1,2,32,7,1176515,1895395,2017,8/27/17 15:48,41.86831637,-87.62744522,"(41.868316374, -87.627445222)"
11061439,JA399500,8/20/17 17:30,015XX N LEAMINGTON AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2533,25,37,25,6,1141759,1909653,2017,8/27/17 15:48,41.90815544,-87.75468961,"(41.908155444, -87.754689609)"
11061442,JA399392,8/20/17 17:55,015XX S HAMLIN AVE,460,BATTERY,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,1014,10,24,29,08B,1151297,1892141,2017,8/27/17 15:48,41.85991875,-87.72011125,"(41.859918745, -87.720111252)"
11061444,JA399460,8/20/17 18:16,029XX N MASON AVE,1479,CONCEALED CARRY LICENSE VIOLATION,ARMED WHILE UNDER THE INFLUENCE,RESIDENCE PORCH/HALLWAY,TRUE,FALSE,2514,25,30,19,15,1136213,1918973,2017,8/27/17 15:48,41.93383146,-87.77484013,"(41.933831459, -87.774840126)"
